match_id,source_match_id,source,competition,season,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg
FTE-00699,7141-20201114-699,five_thirty_eight,UEFA Nations League,2020,2020-11-14 00:00:00+00:00,Cyprus,Luxembourg,2,1,2.15,0.69
FTE-00700,7141-20201114-700,five_thirty_eight,UEFA Nations League,2020,2020-11-14 00:00:00+00:00,Latvia,Faroe Islands,1,1,0.81,0.63
FTE-00701,7141-20201114-701,five_thirty_eight,UEFA Nations League,2020,2020-11-14 00:00:00+00:00,Azerbaijan,Montenegro,0,0,0.45,0.35
FTE-00702,7141-20201114-702,five_thirty_eight,UEFA Nations League,2020,2020-11-14 00:00:00+00:00,Germany,Ukraine,3,1,3.45,0.36
FTE-00703,7141-20201114-703,five_thirty_eight,UEFA Nations League,2020,2020-11-14 00:00:00+00:00,Sweden,Croatia,2,1,1.07,0.33
FTE-00704,7141-20201114-704,five_thirty_eight,UEFA Nations League,2020,2020-11-14 00:00:00+00:00,Switzerland,Spain,1,1,0.88,3.43
FTE-00705,7141-20201114-705,five_thirty_eight,UEFA Nations League,2020,2020-11-14 00:00:00+00:00,Portugal,France,0,1,1.88,3.75
FTE-00724,1929-20201115-724,five_thirty_eight,International Match,2020,2020-11-15 00:00:00+00:00,Saudi Arabia,Jamaica,1,2,0.64,3.12
FTE-00725,1929-20201115-725,five_thirty_eight,International Match,2020,2020-11-15 00:00:00+00:00,South Korea,Qatar,2,1,1.39,1.35
FTE-00707,7141-20201115-707,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,North Macedonia,Estonia,2,1,1.78,0.41
FTE-00708,7141-20201115-708,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Slovakia,Scotland,1,0,0.23,1.76
FTE-00709,7141-20201115-709,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Belarus,Lithuania,2,0,1.66,0.38
FTE-00710,7141-20201115-710,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Netherlands,Bosnia and Herzegovina,3,1,2.84,1.06
FTE-00711,7141-20201115-711,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Wales,Iceland,1,0,1.82,0.64
FTE-00712,7141-20201115-712,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Albania,Kazakhstan,3,1,2.66,0.74
FTE-00713,7141-20201115-713,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Turkey,Russia,3,2,2.04,2.11
FTE-00714,7141-20201115-714,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Bulgaria,Finland,1,2,2.2,1.0
FTE-00715,7141-20201115-715,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Georgia,Armenia,1,2,1.32,1.95
FTE-00716,7141-20201115-716,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Belgium,England,2,0,0.82,1.34
FTE-00717,7141-20201115-717,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Italy,Poland,2,0,2.48,0.12
FTE-00718,7141-20201115-718,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Slovenia,Kosovo,2,1,1.89,0.53
FTE-00719,7141-20201115-719,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Czech Republic,Israel,1,0,1.13,0.82
FTE-00720,7141-20201115-720,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Denmark,Iceland,2,1,2.1,0.4
FTE-00721,7141-20201115-721,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Moldova,Greece,0,2,0.2,1.0
FTE-00722,7141-20201115-722,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Hungary,Serbia,1,1,1.24,1.46
FTE-00723,7141-20201115-723,five_thirty_eight,UEFA Nations League,2020,2020-11-15 00:00:00+00:00,Austria,Northern Ireland,2,1,1.33,0.58
FTE-00726,1929-20201116-726,five_thirty_eight,International Match,2020,2020-11-16 00:00:00+00:00,USA,Panama,6,2,2.61,1.28
FTE-00736,1913-20201117-736,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-17 00:00:00+00:00,Ecuador,Colombia,6,1,1.75,1.36
FTE-00737,1913-20201117-737,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-17 00:00:00+00:00,Venezuela,Chile,2,1,2.16,1.04
FTE-00738,1913-20201117-738,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-17 00:00:00+00:00,Uruguay,Brazil,0,2,0.26,0.6
FTE-00739,1913-20201117-739,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-17 00:00:00+00:00,Paraguay,Bolivia,2,2,1.6,0.36
FTE-00740,1913-20201117-740,five_thirty_eight,FIFA World Cup CONMEBOL Qualifying,2020,2020-11-17 00:00:00+00:00,Peru,Argentina,0,2,1.0,1.9
FTE-00735,1929-20201117-735,five_thirty_eight,International Match,2020,2020-11-17 00:00:00+00:00,Japan,Mexico,0,2,0.67,1.42
FTE-00727,7141-20201117-727,five_thirty_eight,UEFA Nations League,2020,2020-11-17 00:00:00+00:00,France,Sweden,4,2,2.12,0.91
FTE-00728,7141-20201117-728,five_thirty_eight,UEFA Nations League,2020,2020-11-17 00:00:00+00:00,Montenegro,Cyprus,4,0,2.26,0.41
FTE-00729,7141-20201117-729,five_thirty_eight,UEFA Nations League,2020,2020-11-17 00:00:00+00:00,Malta,Faroe Islands,1,1,0.32,1.18
FTE-00730,7141-20201117-730,five_thirty_eight,UEFA Nations League,2020,2020-11-17 00:00:00+00:00,Andorra,Latvia,0,5,0.29,3.45
FTE-00731,7141-20201117-731,five_thirty_eight,UEFA Nations League,2020,2020-11-17 00:00:00+00:00,Croatia,Portugal,2,3,1.39,2.94
FTE-00732,7141-20201117-732,five_thirty_eight,UEFA Nations League,2020,2020-11-17 00:00:00+00:00,Luxembourg,Azerbaijan,0,0,1.35,0.4
FTE-00733,7141-20201117-733,five_thirty_eight,UEFA Nations League,2020,2020-11-17 00:00:00+00:00,Spain,Germany,6,0,3.23,0.14
FTE-00734,7141-20201117-734,five_thirty_eight,UEFA Nations League,2020,2020-11-17 00:00:00+00:00,Gibraltar,Liechtenstein,1,1,0.3,1.45
FTE-00741,7141-20201118-741,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Albania,Belarus,3,2,1.75,1.64
FTE-00742,7141-20201118-742,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Kazakhstan,Lithuania,1,2,0.5,1.61
FTE-00743,7141-20201118-743,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Armenia,North Macedonia,1,0,0.88,0.53
FTE-00744,7141-20201118-744,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Georgia,Estonia,0,0,0.44,0.11
FTE-00745,7141-20201118-745,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Israel,Scotland,1,0,1.18,1.3
FTE-00746,7141-20201118-746,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Hungary,Turkey,2,0,1.21,0.78
FTE-00747,7141-20201118-747,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Czech Republic,Slovakia,2,0,0.87,0.33
FTE-00748,7141-20201118-748,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,England,Iceland,4,0,3.35,0.06
FTE-00749,7141-20201118-749,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Wales,Finland,3,1,2.54,0.82
FTE-00750,7141-20201118-750,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Northern Ireland,Romania,1,1,1.26,0.8
FTE-00751,7141-20201118-751,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Poland,Netherlands,1,2,0.94,2.57
FTE-00752,7141-20201118-752,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Belgium,Denmark,4,2,1.59,0.74
FTE-00753,7141-20201118-753,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Iceland,Bulgaria,0,0,1.17,0.67
FTE-00754,7141-20201118-754,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Greece,Slovenia,0,0,1.0,0.23
FTE-00755,7141-20201118-755,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Serbia,Russia,5,0,1.74,2.02
FTE-00756,7141-20201118-756,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Austria,Norway,1,1,1.49,1.57
FTE-00757,7141-20201118-757,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Kosovo,Moldova,1,0,0.53,0.9
FTE-00758,7141-20201118-758,five_thirty_eight,UEFA Nations League,2020,2020-11-18 00:00:00+00:00,Bosnia and Herzegovina,Italy,0,2,0.66,3.52
FTE-00759,1929-20201209-759,five_thirty_eight,International Match,2020,2020-12-09 00:00:00+00:00,USA,El Salvador,6,0,3.17,0.13
FTE-00760,1929-20210131-760,five_thirty_eight,International Match,2021,2021-01-31 00:00:00+00:00,USA,Trinidad and Tobago,7,0,4.52,0.78
FTE-00761,1909-20210324-761,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Turkey,Netherlands,4,2,1.14,2.68
FTE-00763,1909-20210324-763,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Slovenia,Croatia,1,0,0.5,0.72
FTE-00764,1909-20210324-764,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Finland,Bosnia and Herzegovina,2,2,1.88,3.22
FTE-00765,1909-20210324-765,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Cyprus,Slovakia,0,0,0.91,1.21
FTE-00766,1909-20210324-766,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Gibraltar,Norway,0,3,0.1,3.41
FTE-00767,1909-20210324-767,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Portugal,Azerbaijan,1,0,2.12,0.22
FTE-00768,1909-20210324-768,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Malta,Russia,1,3,0.32,0.99
FTE-00769,1909-20210324-769,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Estonia,Czech Republic,2,6,0.71,3.0
FTE-00770,1909-20210324-770,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,France,Ukraine,1,1,1.46,0.11
FTE-00771,1909-20210324-771,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Belgium,Wales,3,1,2.18,0.75
FTE-00772,1909-20210324-772,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Serbia,Iceland,3,2,1.19,0.71
FTE-00773,1909-20210324-773,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-24 00:00:00+00:00,Latvia,Montenegro,1,2,1.56,2.89
FTE-00762,1929-20210324-762,five_thirty_eight,International Match,2021,2021-03-24 00:00:00+00:00,Qatar,Luxembourg,1,0,1.44,1.01
FTE-00775,1909-20210325-775,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Bulgaria,Switzerland,1,3,0.37,2.65
FTE-00776,1909-20210325-776,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Israel,Denmark,0,2,0.67,1.15
FTE-00779,1909-20210325-779,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Romania,North Macedonia,3,2,1.58,2.53
FTE-00780,1909-20210325-780,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Scotland,Austria,2,2,0.97,0.93
FTE-00781,1909-20210325-781,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Moldova,Faroe Islands,1,1,0.74,1.17
FTE-00782,1909-20210325-782,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Italy,Northern Ireland,2,0,2.8,0.85
FTE-00783,1909-20210325-783,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Spain,Greece,1,1,1.08,0.76
FTE-00784,1909-20210325-784,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,England,San Marino,5,0,5.06,0.04
FTE-00785,1909-20210325-785,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Liechtenstein,Armenia,0,1,0.0,1.92
FTE-00786,1909-20210325-786,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Hungary,Poland,3,3,2.69,0.75
FTE-00787,1909-20210325-787,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Andorra,Albania,0,1,0.06,1.74
FTE-00788,1909-20210325-788,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Germany,Iceland,3,0,0.94,0.6
FTE-00789,1909-20210325-789,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-25 00:00:00+00:00,Sweden,Georgia,1,0,1.05,1.07
FTE-00790,1919-20210325-790,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-03-25 00:00:00+00:00,Canada,Bermuda,5,1,3.78,0.38
FTE-00774,1929-20210325-774,five_thirty_eight,International Match,2021,2021-03-25 00:00:00+00:00,Japan,South Korea,3,0,2.14,0.21
FTE-00777,1929-20210325-777,five_thirty_eight,International Match,2021,2021-03-25 00:00:00+00:00,USA,Jamaica,4,1,2.58,1.29
FTE-00778,1929-20210325-778,five_thirty_eight,International Match,2021,2021-03-25 00:00:00+00:00,Saudi Arabia,Kuwait,1,0,1.01,0.14
FTE-00791,1929-20210326-791,five_thirty_eight,International Match,2021,2021-03-26 00:00:00+00:00,Chile,Bolivia,2,1,0.93,0.24
FTE-00792,1909-20210327-792,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Montenegro,Gibraltar,4,1,3.31,0.78
FTE-00793,1909-20210327-793,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Russia,Slovenia,2,1,1.39,0.62
FTE-00795,1909-20210327-795,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Netherlands,Latvia,2,0,5.4,0.36
FTE-00796,1909-20210327-796,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Belarus,Estonia,4,2,1.9,0.79
FTE-00797,1909-20210327-797,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Croatia,Cyprus,1,0,1.48,0.11
FTE-00798,1909-20210327-798,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Norway,Turkey,0,3,0.81,0.87
FTE-00799,1909-20210327-799,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Czech Republic,Belgium,1,1,0.95,1.3
FTE-00800,1909-20210327-800,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Serbia,Portugal,2,2,1.56,1.75
FTE-00801,1909-20210327-801,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Slovakia,Malta,2,2,2.54,0.89
FTE-00802,1909-20210327-802,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-27 00:00:00+00:00,Iceland,Luxembourg,0,1,1.66,0.33
FTE-00794,1929-20210327-794,five_thirty_eight,International Match,2021,2021-03-27 00:00:00+00:00,Qatar,Azerbaijan,2,1,1.37,1.34
FTE-00803,1929-20210327-803,five_thirty_eight,International Match,2021,2021-03-27 00:00:00+00:00,Wales,Mexico,1,0,0.84,0.41
FTE-00804,1909-20210328-804,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Kazakhstan,France,0,2,0.09,2.72
FTE-00805,1909-20210328-805,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Georgia,Spain,1,2,0.28,1.04
FTE-00806,1909-20210328-806,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Albania,England,0,2,0.4,2.17
FTE-00807,1909-20210328-807,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Denmark,Moldova,8,0,4.12,0.2
FTE-00808,1909-20210328-808,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Armenia,Iceland,2,0,0.34,1.24
FTE-00810,1909-20210328-810,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Austria,Faroe Islands,3,1,3.95,0.83
FTE-00811,1909-20210328-811,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Bulgaria,Italy,0,2,0.17,2.47
FTE-00812,1909-20210328-812,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Romania,Germany,0,1,0.88,3.06
FTE-00813,1909-20210328-813,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,North Macedonia,Liechtenstein,5,0,2.95,0.05
FTE-00814,1909-20210328-814,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Ukraine,Finland,1,1,1.38,1.16
FTE-00815,1909-20210328-815,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Israel,Scotland,1,1,0.58,0.71
FTE-00816,1909-20210328-816,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Poland,Andorra,3,0,3.63,0.06
FTE-00817,1909-20210328-817,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,San Marino,Hungary,0,3,0.08,4.14
FTE-00818,1909-20210328-818,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Switzerland,Lithuania,1,0,2.08,0.2
FTE-00819,1909-20210328-819,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-28 00:00:00+00:00,Kosovo,Sweden,0,3,0.9,3.54
FTE-00809,1929-20210328-809,five_thirty_eight,International Match,2021,2021-03-28 00:00:00+00:00,Northern Ireland,USA,1,2,0.55,1.9
FTE-00821,1919-20210329-821,five_thirty_eight,FIFA World Cup CONCACAF Qualifying,2021,2021-03-29 00:00:00+00:00,Cayman Islands,Canada,0,11,0.0,9.29
FTE-00820,1929-20210329-820,five_thirty_eight,International Match,2021,2021-03-29 00:00:00+00:00,Ecuador,Bolivia,2,1,2.39,0.15
FTE-00822,1909-20210330-822,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Cyprus,Slovenia,1,0,0.69,0.62
FTE-00823,1909-20210330-823,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Azerbaijan,Serbia,1,2,1.64,1.12
FTE-00825,1909-20210330-825,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Croatia,Malta,3,0,3.19,0.12
FTE-00826,1909-20210330-826,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Turkey,Latvia,3,3,2.12,1.18
FTE-00827,1909-20210330-827,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Slovakia,Russia,2,1,0.56,0.87
FTE-00828,1909-20210330-828,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Belgium,Belarus,8,0,4.06,0.17
FTE-00829,1909-20210330-829,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Gibraltar,Netherlands,0,7,0.0,7.79
FTE-00830,1909-20210330-830,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Luxembourg,Portugal,1,3,0.59,3.02
FTE-00831,1909-20210330-831,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Montenegro,Norway,0,1,1.02,1.28
FTE-00832,1909-20210330-832,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-30 00:00:00+00:00,Wales,Czech Republic,1,0,1.38,1.07
FTE-00824,1929-20210330-824,five_thirty_eight,International Match,2021,2021-03-30 00:00:00+00:00,Qatar,Iceland,1,1,0.91,1.0
FTE-00833,1929-20210330-833,five_thirty_eight,International Match,2021,2021-03-30 00:00:00+00:00,Costa Rica,Mexico,0,1,0.52,2.07
FTE-00835,1909-20210331-835,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Armenia,Romania,3,2,2.9,1.17
FTE-00836,1909-20210331-836,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Greece,Georgia,1,1,0.59,0.52
FTE-00837,1909-20210331-837,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Bosnia and Herzegovina,France,0,1,0.31,1.01
FTE-00838,1909-20210331-838,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Scotland,Faroe Islands,4,0,1.0,0.63
FTE-00839,1909-20210331-839,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,San Marino,Albania,0,2,0.08,2.45
FTE-00840,1909-20210331-840,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Moldova,Israel,1,4,1.2,4.02
FTE-00841,1909-20210331-841,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Germany,North Macedonia,1,2,2.16,1.27
FTE-00842,1909-20210331-842,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Austria,Denmark,0,4,0.17,2.0
FTE-00843,1909-20210331-843,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Liechtenstein,Iceland,1,4,0.07,4.41
FTE-00844,1909-20210331-844,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Lithuania,Italy,0,2,0.76,4.99
FTE-00845,1909-20210331-845,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,England,Poland,2,1,1.33,0.52
FTE-00846,1909-20210331-846,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Northern Ireland,Bulgaria,0,0,1.08,0.26
FTE-00847,1909-20210331-847,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Ukraine,Kazakhstan,1,1,3.09,0.21
FTE-00848,1909-20210331-848,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Spain,Kosovo,3,1,2.3,0.39
FTE-00850,1909-20210331-850,five_thirty_eight,FIFA World Cup UEFA Qualifying,2021,2021-03-31 00:00:00+00:00,Andorra,Hungary,1,4,0.88,2.35
FTE-00834,1929-20210331-834,five_thirty_eight,International Match,2021,2021-03-31 00:00:00+00:00,Sweden,Estonia,1,0,2.77,0.22
FTE-00849,1929-20210331-849,five_thirty_eight,International Match,2021,2021-03-31 00:00:00+00:00,Switzerland,Finland,3,2,1.45,1.21
FTE-00851,1929-20210523-851,five_thirty_eight,International Match,2021,2021-05-23 00:00:00+00:00,Ukraine,Bahrain,1,1,2.43,1.17
FTE-00852,1929-20210527-852,five_thirty_eight,International Match,2021,2021-05-27 00:00:00+00:00,Turkey,Azerbaijan,2,1,1.72,0.86
FTE-00853,1929-20210528-853,five_thirty_eight,International Match,2021,2021-05-28 00:00:00+00:00,Italy,San Marino,7,0,1.78,0.1
FTE-00854,1929-20210529-854,five_thirty_eight,International Match,2021,2021-05-29 00:00:00+00:00,Sweden,Finland,2,0,1.59,0.47
FTE-00855,1929-20210529-855,five_thirty_eight,International Match,2021,2021-05-29 00:00:00+00:00,Mexico,Iceland,2,1,2.04,0.12
FTE-00856,1929-20210530-856,five_thirty_eight,International Match,2021,2021-05-30 00:00:00+00:00,Malta,Northern Ireland,0,3,0.24,1.76
FTE-00857,1929-20210530-857,five_thirty_eight,International Match,2021,2021-05-30 00:00:00+00:00,Switzerland,USA,2,1,2.81,0.81
