match_id,date,stage,round,group,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral
HIST-06388,2024-10-10 00:00:00+00:00,historical,historical,,Nicaragua,Jamaica,0,2,CONCACAF Nations League,Managua,Nicaragua,False
HIST-06389,2024-10-10 00:00:00+00:00,historical,historical,,Bonaire,Montserrat,0,1,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,True
HIST-06390,2024-10-10 00:00:00+00:00,historical,historical,,Saint Vincent and the Grenadines,El Salvador,2,3,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False
HIST-06391,2024-10-10 00:00:00+00:00,historical,historical,,Israel,France,1,4,UEFA Nations League,Budapest,Hungary,True
HIST-06392,2024-10-10 00:00:00+00:00,historical,historical,,Italy,Belgium,2,2,UEFA Nations League,Rome,Italy,False
HIST-06393,2024-10-10 00:00:00+00:00,historical,historical,,England,Greece,1,2,UEFA Nations League,London,England,False
HIST-06394,2024-10-10 00:00:00+00:00,historical,historical,,Finland,Republic of Ireland,1,2,UEFA Nations League,Helsinki,Finland,False
HIST-06395,2024-10-10 00:00:00+00:00,historical,historical,,Austria,Kazakhstan,4,0,UEFA Nations League,Salzburg,Austria,False
HIST-06396,2024-10-10 00:00:00+00:00,historical,historical,,Norway,Slovenia,3,0,UEFA Nations League,Oslo,Norway,False
HIST-06397,2024-10-10 00:00:00+00:00,historical,historical,,Latvia,North Macedonia,0,3,UEFA Nations League,Riga,Latvia,False
HIST-06398,2024-10-10 00:00:00+00:00,historical,historical,,Faroe Islands,Armenia,2,2,UEFA Nations League,Tórshavn,Faroe Islands,False
HIST-06399,2024-10-10 00:00:00+00:00,historical,historical,,Gibraltar,San Marino,1,0,UEFA Nations League,Gibraltar,Gibraltar,False
HIST-06400,2024-10-10 00:00:00+00:00,historical,historical,,Moldova,Andorra,2,0,UEFA Nations League,Chișinău,Moldova,False
HIST-06401,2024-10-10 00:00:00+00:00,historical,historical,,Bolivia,Colombia,1,0,FIFA World Cup qualification,El Alto,Bolivia,False
HIST-06402,2024-10-10 00:00:00+00:00,historical,historical,,Ecuador,Paraguay,0,0,FIFA World Cup qualification,Quito,Ecuador,False
HIST-06403,2024-10-10 00:00:00+00:00,historical,historical,,Venezuela,Argentina,1,1,FIFA World Cup qualification,Maturín,Venezuela,False
HIST-06404,2024-10-10 00:00:00+00:00,historical,historical,,Chile,Brazil,1,2,FIFA World Cup qualification,Santiago,Chile,False
HIST-06405,2024-10-10 00:00:00+00:00,historical,historical,,Papua New Guinea,New Caledonia,1,3,FIFA World Cup qualification,Suva,Fiji,True
HIST-06406,2024-10-10 00:00:00+00:00,historical,historical,,Fiji,Solomon Islands,1,0,FIFA World Cup qualification,Suva,Fiji,False
HIST-06407,2024-10-10 00:00:00+00:00,historical,historical,,Qatar,Kyrgyzstan,3,1,FIFA World Cup qualification,Doha,Qatar,False
HIST-06408,2024-10-10 00:00:00+00:00,historical,historical,,Uzbekistan,Iran,0,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
HIST-06409,2024-10-10 00:00:00+00:00,historical,historical,,United Arab Emirates,North Korea,1,1,FIFA World Cup qualification,Al Ain,United Arab Emirates,False
HIST-06410,2024-10-10 00:00:00+00:00,historical,historical,,Jordan,South Korea,0,2,FIFA World Cup qualification,Amman,Jordan,False
HIST-06411,2024-10-10 00:00:00+00:00,historical,historical,,Oman,Kuwait,4,0,FIFA World Cup qualification,Muscat,Oman,False
HIST-06412,2024-10-10 00:00:00+00:00,historical,historical,,Iraq,Palestine,1,0,FIFA World Cup qualification,Basra,Iraq,False
HIST-06413,2024-10-10 00:00:00+00:00,historical,historical,,Bahrain,Indonesia,2,2,FIFA World Cup qualification,Riffa,Bahrain,False
HIST-06414,2024-10-10 00:00:00+00:00,historical,historical,,Australia,China,3,1,FIFA World Cup qualification,Adelaide,Australia,False
HIST-06415,2024-10-10 00:00:00+00:00,historical,historical,,Saudi Arabia,Japan,0,2,FIFA World Cup qualification,Jeddah,Saudi Arabia,False
HIST-06416,2024-10-11 00:00:00+00:00,historical,historical,,Cambodia,Taiwan,3,2,Friendly,Phnom Penh,Cambodia,False
HIST-06417,2024-10-11 00:00:00+00:00,historical,historical,,Madagascar,Gambia,1,1,African Cup of Nations qualification,Casablanca,Morocco,True
HIST-06418,2024-10-11 00:00:00+00:00,historical,historical,,Tunisia,Comoros,0,1,African Cup of Nations qualification,Radès,Tunisia,False
HIST-06419,2024-10-11 00:00:00+00:00,historical,historical,,Gabon,Lesotho,0,0,African Cup of Nations qualification,Franceville,Gabon,False
HIST-06420,2024-10-11 00:00:00+00:00,historical,historical,,Egypt,Mauritania,2,0,African Cup of Nations qualification,Cairo,Egypt,False
HIST-06421,2024-10-11 00:00:00+00:00,historical,historical,,Benin,Rwanda,3,0,African Cup of Nations qualification,Abidjan,Ivory Coast,True
HIST-06422,2024-10-11 00:00:00+00:00,historical,historical,,Nigeria,Libya,1,0,African Cup of Nations qualification,Uyo,Nigeria,False
HIST-06423,2024-10-11 00:00:00+00:00,historical,historical,,Equatorial Guinea,Liberia,1,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
HIST-06424,2024-10-11 00:00:00+00:00,historical,historical,,Angola,Niger,2,0,African Cup of Nations qualification,Luanda,Angola,False
HIST-06425,2024-10-11 00:00:00+00:00,historical,historical,,Zambia,Chad,0,0,African Cup of Nations qualification,Ndola,Zambia,False
HIST-06426,2024-10-11 00:00:00+00:00,historical,historical,,Ivory Coast,Sierra Leone,4,1,African Cup of Nations qualification,San-Pédro,Ivory Coast,False
HIST-06427,2024-10-11 00:00:00+00:00,historical,historical,,Mozambique,Eswatini,1,1,African Cup of Nations qualification,Maputo,Mozambique,False
HIST-06428,2024-10-11 00:00:00+00:00,historical,historical,,Mali,Guinea-Bissau,1,0,African Cup of Nations qualification,Bamako,Mali,False
HIST-06429,2024-10-11 00:00:00+00:00,historical,historical,,Cameroon,Kenya,4,1,African Cup of Nations qualification,Douala,Cameroon,False
HIST-06430,2024-10-11 00:00:00+00:00,historical,historical,,Uganda,South Sudan,1,0,African Cup of Nations qualification,Kira,Uganda,False
HIST-06431,2024-10-11 00:00:00+00:00,historical,historical,,South Africa,Congo,5,0,African Cup of Nations qualification,Gqeberha,South Africa,False
HIST-06432,2024-10-11 00:00:00+00:00,historical,historical,,Senegal,Malawi,4,0,African Cup of Nations qualification,Diamniadio,Senegal,False
HIST-06433,2024-10-11 00:00:00+00:00,historical,historical,,Guadeloupe,Martinique,0,1,CONCACAF Nations League,Le Gosier,Guadeloupe,False
HIST-06434,2024-10-11 00:00:00+00:00,historical,historical,,Suriname,Costa Rica,1,1,CONCACAF Nations League,Paramaribo,Suriname,False
HIST-06435,2024-10-11 00:00:00+00:00,historical,historical,,Guyana,Guatemala,1,3,CONCACAF Nations League,Leonora,Guyana,False
HIST-06436,2024-10-11 00:00:00+00:00,historical,historical,,Grenada,Curaçao,0,0,CONCACAF Nations League,Gros Islet,Saint Lucia,True
HIST-06437,2024-10-11 00:00:00+00:00,historical,historical,,Saint Lucia,Saint Martin,2,1,CONCACAF Nations League,Gros Islet,Saint Lucia,False
HIST-06438,2024-10-11 00:00:00+00:00,historical,historical,,Sint Maarten,Puerto Rico,3,2,CONCACAF Nations League,Oranjestad,Aruba,True
HIST-06439,2024-10-11 00:00:00+00:00,historical,historical,,Aruba,Haiti,1,3,CONCACAF Nations League,Oranjestad,Aruba,False
HIST-06440,2024-10-11 00:00:00+00:00,historical,historical,,Bosnia and Herzegovina,Germany,1,2,UEFA Nations League,Zenica,Bosnia and Herzegovina,False
HIST-06441,2024-10-11 00:00:00+00:00,historical,historical,,Hungary,Netherlands,1,1,UEFA Nations League,Budapest,Hungary,False
HIST-06442,2024-10-11 00:00:00+00:00,historical,historical,,Czech Republic,Albania,2,0,UEFA Nations League,Prague,Czech Republic,False
HIST-06443,2024-10-11 00:00:00+00:00,historical,historical,,Ukraine,Georgia,1,0,UEFA Nations League,Poznań,Poland,True
HIST-06444,2024-10-11 00:00:00+00:00,historical,historical,,Iceland,Wales,2,2,UEFA Nations League,Reykjavík,Iceland,False
HIST-06445,2024-10-11 00:00:00+00:00,historical,historical,,Turkey,Montenegro,1,0,UEFA Nations League,Tekkeköy,Turkey,False
HIST-06446,2024-10-11 00:00:00+00:00,historical,historical,,Estonia,Azerbaijan,3,1,UEFA Nations League,Tallinn,Estonia,False
HIST-06447,2024-10-11 00:00:00+00:00,historical,historical,,Slovakia,Sweden,2,2,UEFA Nations League,Bratislava,Slovakia,False
HIST-06448,2024-10-11 00:00:00+00:00,historical,historical,,Peru,Uruguay,1,0,FIFA World Cup qualification,Lima,Peru,False
HIST-06449,2024-10-11 00:00:00+00:00,historical,historical,,New Zealand,Tahiti,3,0,FIFA World Cup qualification,Port Vila,Vanuatu,True
HIST-06450,2024-10-11 00:00:00+00:00,historical,historical,,Syria,Tajikistan,1,0,King's Cup,Songkhla,Thailand,True
HIST-06451,2024-10-11 00:00:00+00:00,historical,historical,,Thailand,Philippines,3,1,King's Cup,Songkhla,Thailand,False
HIST-06452,2024-10-12 00:00:00+00:00,historical,historical,,United States,Panama,2,0,Friendly,Austin,United States,False
HIST-06453,2024-10-12 00:00:00+00:00,historical,historical,,Vietnam,India,1,1,Friendly,Nam Định,Vietnam,False
HIST-06454,2024-10-12 00:00:00+00:00,historical,historical,,Morocco,Central African Republic,5,0,African Cup of Nations qualification,Oujda,Morocco,False
HIST-06455,2024-10-12 00:00:00+00:00,historical,historical,,Guinea,Ethiopia,4,1,African Cup of Nations qualification,Ebimpé,Ivory Coast,True
HIST-06456,2024-10-12 00:00:00+00:00,historical,historical,,Antigua and Barbuda,Dominican Republic,0,5,CONCACAF Nations League,Hamilton,Bermuda,True
HIST-06457,2024-10-12 00:00:00+00:00,historical,historical,,Bermuda,Dominica,6,1,CONCACAF Nations League,Hamilton,Bermuda,False
HIST-06458,2024-10-12 00:00:00+00:00,historical,historical,,Bahamas,United States Virgin Islands,3,1,CONCACAF Nations League,Bridgetown,Barbados,True
HIST-06459,2024-10-12 00:00:00+00:00,historical,historical,,Turks and Caicos Islands,Anguilla,2,1,CONCACAF Nations League,Belmopan,Belize,True
HIST-06460,2024-10-12 00:00:00+00:00,historical,historical,,Cayman Islands,British Virgin Islands,1,0,CONCACAF Nations League,Basseterre,Saint Kitts and Nevis,True
HIST-06461,2024-10-12 00:00:00+00:00,historical,historical,,Croatia,Scotland,2,1,UEFA Nations League,Zagreb,Croatia,False
HIST-06462,2024-10-12 00:00:00+00:00,historical,historical,,Poland,Portugal,1,3,UEFA Nations League,Warsaw,Poland,False
HIST-06463,2024-10-12 00:00:00+00:00,historical,historical,,Serbia,Switzerland,2,0,UEFA Nations League,Leskovac,Serbia,False
HIST-06464,2024-10-12 00:00:00+00:00,historical,historical,,Spain,Denmark,1,0,UEFA Nations League,Murcia,Spain,False
HIST-06465,2024-10-12 00:00:00+00:00,historical,historical,,Lithuania,Kosovo,1,2,UEFA Nations League,Kaunas,Lithuania,False
HIST-06466,2024-10-12 00:00:00+00:00,historical,historical,,Cyprus,Romania,0,3,UEFA Nations League,Larnaca,Cyprus,False
HIST-06467,2024-10-12 00:00:00+00:00,historical,historical,,Bulgaria,Luxembourg,0,0,UEFA Nations League,Plovdiv,Bulgaria,False
HIST-06468,2024-10-12 00:00:00+00:00,historical,historical,,Belarus,Northern Ireland,0,0,UEFA Nations League,Zalaegerszeg,Hungary,True
HIST-06469,2024-10-12 00:00:00+00:00,historical,historical,,Vanuatu,Samoa,4,1,FIFA World Cup qualification,Port Vila,Vanuatu,False
HIST-06470,2024-10-13 00:00:00+00:00,historical,historical,,Andorra,San Marino,2,0,Friendly,Andorra la Vella,Andorra,False
HIST-06471,2024-10-13 00:00:00+00:00,historical,historical,,Myanmar,Sri Lanka,0,0,Friendly,Yangon,Myanmar,False
HIST-06472,2024-10-13 00:00:00+00:00,historical,historical,,Burundi,Burkina Faso,0,2,African Cup of Nations qualification,Abidjan,Ivory Coast,True
HIST-06473,2024-10-13 00:00:00+00:00,historical,historical,,Montserrat,Bonaire,0,1,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,True
HIST-06474,2024-10-13 00:00:00+00:00,historical,historical,,Saint Vincent and the Grenadines,El Salvador,2,1,CONCACAF Nations League,Kingstown,Saint Vincent and the Grenadines,False
HIST-06475,2024-10-13 00:00:00+00:00,historical,historical,,Finland,England,1,3,UEFA Nations League,Helsinki,Finland,False
HIST-06476,2024-10-13 00:00:00+00:00,historical,historical,,Greece,Republic of Ireland,2,0,UEFA Nations League,Piraeus,Greece,False
HIST-06477,2024-10-13 00:00:00+00:00,historical,historical,,Kazakhstan,Slovenia,0,1,UEFA Nations League,Astana,Kazakhstan,False
HIST-06478,2024-10-13 00:00:00+00:00,historical,historical,,Austria,Norway,5,1,UEFA Nations League,Linz,Austria,False
HIST-06479,2024-10-13 00:00:00+00:00,historical,historical,,Faroe Islands,Latvia,1,1,UEFA Nations League,Tórshavn,Faroe Islands,False
HIST-06480,2024-10-13 00:00:00+00:00,historical,historical,,Armenia,North Macedonia,0,2,UEFA Nations League,Yerevan,Armenia,False
HIST-06481,2024-10-13 00:00:00+00:00,historical,historical,,Liechtenstein,Gibraltar,0,0,UEFA Nations League,Vaduz,Liechtenstein,False
HIST-06482,2024-10-13 00:00:00+00:00,historical,historical,,Malta,Moldova,1,0,UEFA Nations League,Ta' Qali,Malta,False
HIST-06483,2024-10-14 00:00:00+00:00,historical,historical,,New Zealand,Malaysia,4,0,Friendly,Auckland,New Zealand,False
HIST-06484,2024-10-14 00:00:00+00:00,historical,historical,,Gambia,Madagascar,1,0,African Cup of Nations qualification,El Jadida,Morocco,True
HIST-06485,2024-10-14 00:00:00+00:00,historical,historical,,Liberia,Equatorial Guinea,1,2,African Cup of Nations qualification,Monrovia,Liberia,False
HIST-06486,2024-10-14 00:00:00+00:00,historical,historical,,Togo,Algeria,0,1,African Cup of Nations qualification,Lomé,Togo,False
HIST-06487,2024-10-14 00:00:00+00:00,historical,historical,,Eswatini,Mozambique,0,3,African Cup of Nations qualification,Mbombela,South Africa,True
HIST-06488,2024-10-14 00:00:00+00:00,historical,historical,,Kenya,Cameroon,0,1,African Cup of Nations qualification,Kampala,Uganda,True
HIST-06489,2024-10-14 00:00:00+00:00,historical,historical,,Zimbabwe,Namibia,3,1,African Cup of Nations qualification,Johannesburg,South Africa,True
HIST-06490,2024-10-14 00:00:00+00:00,historical,historical,,Nicaragua,French Guiana,3,2,CONCACAF Nations League,Managua,Nicaragua,False
HIST-06491,2024-10-14 00:00:00+00:00,historical,historical,,Jamaica,Honduras,0,0,CONCACAF Nations League,Kingston,Jamaica,False
HIST-06492,2024-10-14 00:00:00+00:00,historical,historical,,Trinidad and Tobago,Cuba,3,1,CONCACAF Nations League,Bacolet,Trinidad and Tobago,False
HIST-06493,2024-10-14 00:00:00+00:00,historical,historical,,Curaçao,Grenada,1,0,CONCACAF Nations League,Gros Islet,Saint Lucia,True
HIST-06494,2024-10-14 00:00:00+00:00,historical,historical,,Saint Lucia,Saint Martin,0,4,CONCACAF Nations League,Gros Islet,Saint Lucia,False
HIST-06495,2024-10-14 00:00:00+00:00,historical,historical,,Puerto Rico,Sint Maarten,2,1,CONCACAF Nations League,Oranjestad,Aruba,True
HIST-06496,2024-10-14 00:00:00+00:00,historical,historical,,Aruba,Haiti,3,5,CONCACAF Nations League,Oranjestad,Aruba,False
HIST-06497,2024-10-14 00:00:00+00:00,historical,historical,,Belgium,France,1,2,UEFA Nations League,Leuven,Belgium,False
HIST-06498,2024-10-14 00:00:00+00:00,historical,historical,,Italy,Israel,4,1,UEFA Nations League,Udine,Italy,False
HIST-06499,2024-10-14 00:00:00+00:00,historical,historical,,Bosnia and Herzegovina,Hungary,0,2,UEFA Nations League,Zenica,Bosnia and Herzegovina,False
HIST-06500,2024-10-14 00:00:00+00:00,historical,historical,,Germany,Netherlands,1,0,UEFA Nations League,Munich,Germany,False
HIST-06501,2024-10-14 00:00:00+00:00,historical,historical,,Georgia,Albania,0,1,UEFA Nations League,Tbilisi,Georgia,False
HIST-06502,2024-10-14 00:00:00+00:00,historical,historical,,Ukraine,Czech Republic,1,1,UEFA Nations League,Wrocław,Poland,True
HIST-06503,2024-10-14 00:00:00+00:00,historical,historical,,Iceland,Turkey,2,4,UEFA Nations League,Reykjavík,Iceland,False
HIST-06504,2024-10-14 00:00:00+00:00,historical,historical,,Wales,Montenegro,1,0,UEFA Nations League,Cardiff,Wales,False
HIST-06505,2024-10-14 00:00:00+00:00,historical,historical,,Azerbaijan,Slovakia,1,3,UEFA Nations League,Baku,Azerbaijan,False
HIST-06506,2024-10-14 00:00:00+00:00,historical,historical,,Estonia,Sweden,0,3,UEFA Nations League,Tallinn,Estonia,False
HIST-06507,2024-10-14 00:00:00+00:00,historical,historical,,Tajikistan,Philippines,0,3,King's Cup,Songkhla,Thailand,True
HIST-06508,2024-10-14 00:00:00+00:00,historical,historical,,Thailand,Syria,2,1,King's Cup,Songkhla,Thailand,False
HIST-06509,2024-10-15 00:00:00+00:00,historical,historical,,Canada,Panama,2,1,Friendly,Toronto,Canada,False
HIST-06510,2024-10-15 00:00:00+00:00,historical,historical,,Hong Kong,Cambodia,3,0,Friendly,Hong Kong,Hong Kong,False
HIST-06511,2024-10-15 00:00:00+00:00,historical,historical,,Mexico,United States,2,0,Friendly,Zapopan,Mexico,False
HIST-06512,2024-10-15 00:00:00+00:00,historical,historical,,Comoros,Tunisia,1,1,African Cup of Nations qualification,Abidjan,Ivory Coast,True
HIST-06513,2024-10-15 00:00:00+00:00,historical,historical,,Lesotho,Gabon,0,2,African Cup of Nations qualification,Durban,South Africa,True
HIST-06514,2024-10-15 00:00:00+00:00,historical,historical,,Morocco,Central African Republic,4,0,African Cup of Nations qualification,Oujda,Morocco,False
HIST-06515,2024-10-15 00:00:00+00:00,historical,historical,,Mauritania,Egypt,0,1,African Cup of Nations qualification,Nouakchott,Mauritania,False
HIST-06516,2024-10-15 00:00:00+00:00,historical,historical,,Botswana,Cape Verde,1,0,African Cup of Nations qualification,Francistown,Botswana,False
HIST-06517,2024-10-15 00:00:00+00:00,historical,historical,,Rwanda,Benin,2,1,African Cup of Nations qualification,Kigali,Rwanda,False
HIST-06518,2024-10-15 00:00:00+00:00,historical,historical,,Sudan,Ghana,2,0,African Cup of Nations qualification,Benghazi,Libya,True
HIST-06519,2024-10-15 00:00:00+00:00,historical,historical,,Niger,Angola,0,1,African Cup of Nations qualification,Casablanca,Morocco,True
HIST-06520,2024-10-15 00:00:00+00:00,historical,historical,,Chad,Zambia,0,1,African Cup of Nations qualification,Yaoundé,Cameroon,True
HIST-06521,2024-10-15 00:00:00+00:00,historical,historical,,Sierra Leone,Ivory Coast,1,0,African Cup of Nations qualification,Monrovia,Liberia,True
HIST-06522,2024-10-15 00:00:00+00:00,historical,historical,,Tanzania,DR Congo,0,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
HIST-06523,2024-10-15 00:00:00+00:00,historical,historical,,Ethiopia,Guinea,0,3,African Cup of Nations qualification,Ebimpé,Ivory Coast,True
HIST-06524,2024-10-15 00:00:00+00:00,historical,historical,,Guinea-Bissau,Mali,0,0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False
HIST-06525,2024-10-15 00:00:00+00:00,historical,historical,,South Sudan,Uganda,1,2,African Cup of Nations qualification,Juba,South Sudan,False
HIST-06526,2024-10-15 00:00:00+00:00,historical,historical,,Congo,South Africa,1,1,African Cup of Nations qualification,Brazzaville,Congo,False
HIST-06527,2024-10-15 00:00:00+00:00,historical,historical,,Malawi,Senegal,0,1,African Cup of Nations qualification,Lilongwe,Malawi,False
HIST-06528,2024-10-15 00:00:00+00:00,historical,historical,,Costa Rica,Guatemala,3,0,CONCACAF Nations League,San José,Costa Rica,False
